Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
07:18.8,0 days 00:20:14.130000,3,383.5244444,0 days 00:05:24.909000,10755,267,7,100,FALSE,8,car,11581.41722,0.3241324,OnTrack,-1238,-3400,543
07:18.8,0 days 00:20:14.165000,3,378.5911111,0 days 00:05:24.944000,10808,268,7,100,FALSE,8,pos,11584.03323,0.324205615,OnTrack,-1265,-3416,543
07:19.1,0 days 00:20:14.405000,3,373.6577778,0 days 00:05:25.184000,10861,269,7,100,FALSE,8,pos,11602.04618,0.324709749,OnTrack,-1467,-3521,541
07:19.3,0 days 00:20:14.610000,3,368.7244444,0 days 00:05:25.389000,10914,271,7,100,FALSE,8,car,11617.55056,0.325143674,OnTrack,-1575,-3571,540
07:19.4,0 days 00:20:14.705000,3,363.8244444,0 days 00:05:25.484000,10990,273,7,100,FALSE,8,pos,11624.77564,0.325345884,OnTrack,-1633,-3598,540
07:19.7,0 days 00:20:14.970000,3,358.9244444,0 days 00:05:25.749000,11067,275,7,100,FALSE,8,car,11645.05056,0.325913324,OnTrack,-1868,-3714,540
07:19.7,0 days 00:20:15.065000,3,356.3688889,0 days 00:05:25.844000,11129,276,7,100,FALSE,8,pos,11652.35382,0.326117723,OnTrack,-1948,-3754,541
07:19.9,0 days 00:20:15.170000,3,353.8133333,0 days 00:05:25.949000,11192,277,7,100,FALSE,8,car,11660.43944,0.326344017,OnTrack,-2020,-3790,541
07:20.1,0 days 00:20:15.370000,3,349.0355556,0 days 00:05:26.149000,11104,278,7,100,FALSE,8,car,11675.88389,0.326776265,OnTrack,-2127,-3844,541
07:20.1,0 days 00:20:15.445000,3,345.8077778,0 days 00:05:26.224000,11201,280,7,100,FALSE,8,pos,11681.72603,0.326939771,OnTrack,-2169,-3866,541
07:20.3,0 days 00:20:15.650000,3,342.58,0 days 00:05:26.429000,11298,282,7,100,FALSE,8,car,11697.81722,0.32739012,OnTrack,-2294,-3928,540
07:20.4,0 days 00:20:15.745000,3,339.7722222,0 days 00:05:26.524000,11324,282,7,100,FALSE,8,pos,11705.29602,0.327599431,OnTrack,-2352,-3956,541
07:20.7,0 days 00:20:15.985000,3,336.9644444,0 days 00:05:26.764000,11350,283,7,100,FALSE,8,pos,11724.23503,0.328129482,OnTrack,-2497,-4022,542
07:20.7,0 days 00:20:16.049000,3,334.1566667,0 days 00:05:26.828000,11376,284,7,100,FALSE,8,car,11729.29389,0.328271066,OnTrack,-2545,-4042,542
07:20.9,0 days 00:20:16.249000,3,330.3233333,0 days 00:05:27.028000,11459,285,7,100,FALSE,8,car,11745.12722,0.328714198,OnTrack,-2718,-4113,542
07:21.0,0 days 00:20:16.285000,3,328.9011111,0 days 00:05:27.064000,11493,285,7,100,FALSE,8,pos,11747.9827,0.328794115,OnTrack,-2746,-4124,543
07:21.1,0 days 00:20:16.409000,3,327.4788889,0 days 00:05:27.188000,11527,286,7,100,FALSE,8,car,11757.83833,0.329069948,OnTrack,-2830,-4154,542
07:21.3,0 days 00:20:16.585000,3,325.2152778,0 days 00:05:27.364000,11515,286,7,95,FALSE,8,pos,11771.90403,0.329463608,OnTrack,-2941,-4191,542
07:21.4,0 days 00:20:16.690000,3,322.9516667,0 days 00:05:27.469000,11504,287,7,90,FALSE,8,car,11780.24028,0.329696917,OnTrack,-3017,-4214,540
07:21.5,0 days 00:20:16.865000,3,321.385,0 days 00:05:27.644000,11210,281,7,45,FALSE,8,pos,11793.86356,0.330078196,OnTrack,-3152,-4251,538
07:21.6,0 days 00:20:16.930000,3,319.8183333,0 days 00:05:27.709000,10916,276,7,0,TRUE,8,car,11798.64028,0.330211883,OnTrack,-3199,-4261,536
07:21.6,0 days 00:20:16.946000,3,318.6775926,0 days 00:05:27.725000,10315,263,7,0,TRUE,8,pos,11799.78311,0.330243868,OnTrack,-3211,-4264,536
07:21.9,0 days 00:20:17.186000,3,317.5368519,0 days 00:05:27.965000,9714,250,7,0,TRUE,8,pos,11815.57828,0.330685932,OnTrack,-3377,-4297,530
07:21.9,0 days 00:20:17.210000,3,316.3961111,0 days 00:05:27.989000,9114,237,7,0,TRUE,8,car,11817.07361,0.330727782,OnTrack,-3394,-4299,529
07:22.2,0 days 00:20:17.490000,3,313.4405556,0 days 00:05:28.269000,9026,214,7,0,TRUE,8,car,11833.71806,0.331193615,OnTrack,-3599,-4326,518
07:22.2,0 days 00:20:17.506000,3,312.7072222,0 days 00:05:28.285000,9087,203,7,0,TRUE,8,pos,11834.62435,0.33121898,OnTrack,-3608,-4328,518
07:22.4,0 days 00:20:17.730000,3,311.9738889,0 days 00:05:28.509000,9149,193,6,0,TRUE,8,car,11846.58472,0.331553718,OnTrack,-3687,-4336,514
07:22.6,0 days 00:20:17.890000,3,312.1072222,0 days 00:05:28.669000,9440,164,6,0,TRUE,8,car,11853.87361,0.331757714,OnTrack,-3751,-4343,511
07:22.6,0 days 00:20:17.906000,3,312.3072222,0 days 00:05:28.685000,9403,160,6,0,TRUE,8,pos,11854.58122,0.331777518,OnTrack,-3761,-4344,511
07:22.8,0 days 00:20:18.086000,3,312.5072222,0 days 00:05:28.865000,9366,157,6,0,TRUE,8,pos,11862.36766,0.33199544,OnTrack,-3877,-4356,505
07:22.8,0 days 00:20:18.130000,3,312.7072222,0 days 00:05:28.909000,9329,154,5,0,TRUE,8,car,11864.14028,0.33204505,OnTrack,-3895,-4357,504
07:23.0,0 days 00:20:18.366000,3,315.2627778,0 days 00:05:29.145000,9081,138,5,0,TRUE,8,pos,11872.52757,0.332279788,OnTrack,-3942,-4363,502
07:23.2,0 days 00:20:18.530000,3,317.8183333,0 days 00:05:29.309000,8834,122,3,0,TRUE,8,car,11877.69583,0.332424433,OnTrack,-3994,-4370,499
07:23.3,0 days 00:20:18.605000,3,320.5794444,0 days 00:05:29.384000,8770,114,3,0,TRUE,8,pos,11879.97299,0.332488165,OnTrack,-4020,-4375,499
07:23.5,0 days 00:20:18.810000,3,323.3405556,0 days 00:05:29.589000,8706,106,2,0,TRUE,8,car,11885.94028,0.332655173,OnTrack,-4076,-4387,497
07:23.5,0 days 00:20:18.865000,3,326.7238889,0 days 00:05:29.644000,8456,102,2,0,TRUE,8,pos,11887.48556,0.332698421,OnTrack,-4091,-4394,497
07:23.8,0 days 00:20:19.090000,3,330.1072222,0 days 00:05:29.869000,8207,98,2,0,TRUE,8,car,11893.5625,0.332868498,OnTrack,-4149,-4435,492
07:23.8,0 days 00:20:19.145000,3,334.8627778,0 days 00:05:29.924000,7746,94,2,0,TRUE,8,pos,11894.98622,0.332908344,OnTrack,-4160,-4445,492
07:24.1,0 days 00:20:19.410000,3,339.6183333,0 days 00:05:30.189000,7285,90,2,0,TRUE,8,car,11901.5625,0.333092397,OnTrack,-4182,-4477,492
07:24.2,0 days 00:20:19.545000,3,343.2331481,0 days 00:05:30.324000,7070,88,2,0,TRUE,8,pos,11904.80587,0.33318317,OnTrack,-4201,-4511,492
07:24.4,0 days 00:20:19.705000,3,346.847963,0 days 00:05:30.484000,6855,86,2,0,TRUE,8,pos,11908.48351,0.333286097,OnTrack,-4237,-4571,490
07:24.4,0 days 00:20:19.730000,3,350.4627778,0 days 00:05:30.509000,6641,84,2,0,TRUE,8,car,11909.02917,0.333301368,OnTrack,-4241,-4577,489
07:24.6,0 days 00:20:19.890000,3,356.5516667,0 days 00:05:30.669000,6502,75,2,0,TRUE,8,car,11912.3625,0.333394659,OnTrack,-4255,-4598,489
07:24.7,0 days 00:20:20.065000,3,363.085,0 days 00:05:30.844000,6348,73,2,0,TRUE,8,pos,11915.8727,0.3334929,OnTrack,-4266,-4604,490
07:24.9,0 days 00:20:20.210000,3,369.6183333,0 days 00:05:30.989000,6195,71,2,0,FALSE,8,car,11918.67361,0.33357129,OnTrack,-4286,-4617,490
07:25.1,0 days 00:20:20.385000,3,374.8516667,0 days 00:05:31.164000,5961,68,2,0,FALSE,8,pos,11921.90249,0.333661657,OnTrack,-4317,-4635,490
07:25.1,0 days 00:20:20.450000,3,380.085,0 days 00:05:31.229000,5727,66,2,0,FALSE,8,car,11923.07361,0.333694434,OnTrack,-4327,-4639,489
07:25.3,0 days 00:20:20.605000,3,385.5183333,0 days 00:05:31.384000,5833,65,2,4,FALSE,8,pos,11925.82534,0.333771447,OnTrack,-4356,-4646,490
07:25.4,0 days 00:20:20.690000,3,390.9516667,0 days 00:05:31.469000,5940,64,2,9,FALSE,8,car,11927.34028,0.333813846,OnTrack,-4376,-4648,490
07:25.5,0 days 00:20:20.825000,3,399.3016667,0 days 00:05:31.604000,6116,65,2,26,FALSE,8,pos,11929.78474,0.33388226,OnTrack,-4413,-4651,490
07:25.7,0 days 00:20:21.050000,3,407.6516667,0 days 00:05:31.829000,6292,66,2,43,FALSE,8,car,11933.94028,0.333998563,OnTrack,-4461,-4648,489
07:25.9,0 days 00:20:21.245000,3,412.2627778,0 days 00:05:32.024000,6680,67,2,47,FALSE,8,pos,11937.67075,0.334102968,OnTrack,-4500,-4641,490
07:25.9,0 days 00:20:21.250000,3,416.8738889,0 days 00:05:32.029000,7069,69,2,52,FALSE,8,car,11937.77361,0.334105847,OnTrack,-4501,-4640,490
07:26.1,0 days 00:20:21.450000,3,425.7072222,0 days 00:05:32.229000,7824,79,2,62,FALSE,8,car,11942.1625,0.33422868,OnTrack,-4543,-4630,490
07:26.3,0 days 00:20:21.645000,3,434.4294444,0 days 00:05:32.424000,8687,81,2,68,FALSE,8,pos,11946.39715,0.334347197,OnTrack,-4584,-4620,490
07:26.5,0 days 00:20:21.850000,3,443.1516667,0 days 00:05:32.629000,9551,83,2,75,FALSE,8,car,11951.38472,0.334486785,OnTrack,-4623,-4610,489
07:26.7,0 days 00:20:22.005000,3,446.9016667,0 days 00:05:32.784000,9721,96,2,76,FALSE,8,pos,11956.00168,0.334616001,OnTrack,-4661,-4605,490
07:26.7,0 days 00:20:22.050000,3,450.6516667,0 days 00:05:32.829000,9891,109,2,77,FALSE,8,car,11957.44028,0.334656264,OnTrack,-4674,-4603,490
07:26.8,0 days 00:20:22.165000,3,454.385,0 days 00:05:32.944000,9768,116,2,83,FALSE,8,pos,11961.27692,0.334763641,OnTrack,-4712,-4600,490
07:27.0,0 days 00:20:22.290000,3,458.1183333,0 days 00:05:33.069000,9645,124,2,89,FALSE,8,car,11965.70694,0.334887625,OnTrack,-4751,-4599,489
07:27.0,0 days 00:20:22.325000,3,460.9604167,0 days 00:05:33.104000,10261,133,2,94,FALSE,8,pos,11966.99554,0.33492369,OnTrack,-4766,-4600,489
07:27.3,0 days 00:20:22.649000,3,463.8025,0 days 00:05:33.428000,10878,142,3,100,FALSE,8,car,11979.8675,0.335283941,OnTrack,-4967,-4626,488
07:27.4,0 days 00:20:22.705000,3,464.2691667,0 days 00:05:33.484000,10410,149,3,100,FALSE,8,pos,11982.24377,0.335350446,OnTrack,-4994,-4630,489
07:27.6,0 days 00:20:22.889000,3,464.7358333,0 days 00:05:33.668000,9943,157,3,100,FALSE,8,car,11990.33417,0.335576874,OnTrack,-5042,-4637,489
07:27.7,0 days 00:20:23.005000,3,464.3341667,0 days 00:05:33.784000,10340,162,3,100,FALSE,8,pos,11995.63079,0.335725112,OnTrack,-5073,-4643,489
07:27.8,0 days 00:20:23.130000,3,463.9325,0 days 00:05:33.909000,10738,167,4,100,FALSE,8,car,12001.51389,0.335889764,OnTrack,-5126,-4651,488
07:27.9,0 days 00:20:23.265000,3,463.2213889,0 days 00:05:34.044000,10785,171,4,100,FALSE,8,pos,12008.08866,0.336073774,OnTrack,-5195,-4661,489
07:28.0,0 days 00:20:23.290000,3,462.5102778,0 days 00:05:34.069000,10833,176,4,100,FALSE,8,car,12009.33611,0.336108687,OnTrack,-5207,-4662,489
07:28.1,0 days 00:20:23.465000,3,460.1991667,0 days 00:05:34.244000,10879,182,4,100,FALSE,8,pos,12018.34847,0.336360918,OnTrack,-5294,-4674,490
07:28.3,0 days 00:20:23.610000,3,457.8880556,0 days 00:05:34.389000,10926,188,4,100,FALSE,8,car,12026.04722,0.336576386,OnTrack,-5368,-4683,490
07:28.4,0 days 00:20:23.746000,3,455.7880556,0 days 00:05:34.525000,10802,191,4,100,FALSE,8,pos,12033.36099,0.336781078,OnTrack,-5439,-4693,490
07:28.5,0 days 00:20:23.850000,3,453.6880556,0 days 00:05:34.629000,10678,195,5,100,FALSE,8,car,12039.04722,0.33694022,OnTrack,-5493,-4699,490
07:28.6,0 days 00:20:23.886000,3,451.7158333,0 days 00:05:34.665000,10820,198,5,100,FALSE,8,pos,12041.03965,0.336995983,OnTrack,-5515,-4702,490
07:28.7,0 days 00:20:24.050000,3,449.7436111,0 days 00:05:34.829000,10963,202,5,100,FALSE,8,car,12050.26944,0.3372543,OnTrack,-5644,-4717,489
07:28.8,0 days 00:20:24.166000,3,447.6602778,0 days 00:05:34.945000,11114,205,5,100,FALSE,8,pos,12056.94139,0.337441029,OnTrack,-5731,-4728,489
07:28.9,0 days 00:20:24.250000,3,445.5769444,0 days 00:05:35.029000,11266,208,5,100,FALSE,8,car,12061.825,0.337577708,OnTrack,-5776,-4733,488
07:29.1,0 days 00:20:24.410000,3,441.9325,0 days 00:05:35.189000,11528,212,5,100,FALSE,8,car,12071.24722,0.337841411,OnTrack,-5825,-4738,488
07:29.3,0 days 00:20:24.586000,3,437.0325,0 days 00:05:35.365000,11501,218,5,100,FALSE,8,pos,12082.03967,0.338143462,OnTrack,-5920,-4748,489
07:29.5,0 days 00:20:24.770000,3,432.1325,0 days 00:05:35.549000,11475,225,5,100,FALSE,8,car,12093.74722,0.338471125,OnTrack,-6098,-4765,489
07:29.5,0 days 00:20:24.806000,3,428.2621296,0 days 00:05:35.585000,11051,227,5,66,FALSE,8,pos,12096.07603,0.338536302,OnTrack,-6132,-4769,490
07:29.9,0 days 00:20:25.185000,3,424.3917593,0 days 00:05:35.964000,10627,229,5,33,FALSE,8,pos,12120.49763,0.339219796,OnTrack,-6373,-4786,489
07:29.9,0 days 00:20:25.210000,3,420.5213889,0 days 00:05:35.989000,10203,231,6,0,TRUE,8,car,12121.98056,0.339261299,OnTrack,-6384,-4786,488
07:30.2,0 days 00:20:25.530000,3,416.6102778,0 days 00:05:36.309000,9697,195,6,0,TRUE,8,car,12139.31389,0.339746412,OnTrack,-6502,-4793,489
07:30.3,0 days 00:20:25.585000,3,416.0547222,0 days 00:05:36.364000,9501,188,6,0,TRUE,8,pos,12142.11882,0.339824914,OnTrack,-6526,-4796,490
07:30.4,0 days 00:20:25.730000,3,415.4991667,0 days 00:05:36.509000,9305,181,6,0,TRUE,8,car,12149.36944,0.34002784,OnTrack,-6595,-4804,490
07:30.5,0 days 00:20:25.785000,3,415.3325,0 days 00:05:36.564000,9228,178,6,0,TRUE,8,pos,12152.08339,0.340103795,OnTrack,-6622,-4810,491
07:30.6,0 days 00:20:25.930000,3,415.1658333,0 days 00:05:36.709000,9152,176,5,0,FALSE,8,car,12159.14722,0.340301493,OnTrack,-6684,-4828,491
07:30.6,0 days 00:20:25.945000,3,415.6325,0 days 00:05:36.724000,9066,173,5,17,FALSE,8,pos,12159.87027,0.340321729,OnTrack,-6691,-4831,491
07:30.9,0 days 00:20:26.210000,3,416.0991667,0 days 00:05:36.989000,8981,171,5,34,FALSE,8,car,12172.44722,0.340673724,OnTrack,-6795,-4891,490
07:30.9,0 days 00:20:26.225000,3,416.5436111,0 days 00:05:37.004000,9035,170,5,41,FALSE,8,pos,12173.15272,0.340693469,OnTrack,-6801,-4896,490
07:31.1,0 days 00:20:26.370000,3,416.9880556,0 days 00:05:37.149000,9089,169,5,48,FALSE,8,car,12179.95833,0.340883939,OnTrack,-6852,-4941,488
07:31.1,0 days 00:20:26.385000,3,417.5436111,0 days 00:05:37.164000,9183,169,5,58,FALSE,8,pos,12180.6631,0.340903664,OnTrack,-6858,-4947,488
07:31.2,0 days 00:20:26.545000,3,418.0991667,0 days 00:05:37.324000,9277,169,5,69,FALSE,8,pos,12188.20277,0.341114679,OnTrack,-6910,-5005,487
07:31.3,0 days 00:20:26.610000,3,418.6547222,0 days 00:05:37.389000,9372,170,5,80,FALSE,8,car,12191.29167,0.341201129,OnTrack,-6929,-5029,486
07:31.4,0 days 00:20:26.725000,3,419.7047222,0 days 00:05:37.504000,9377,172,5,90,FALSE,8,pos,12196.80389,0.341355401,OnTrack,-6962,-5074,486
07:31.6,0 days 00:20:26.890000,3,420.7547222,0 days 00:05:37.669000,9383,174,5,100,FALSE,8,car,12204.825,0.34157989,OnTrack,-7006,-5141,485
07:31.7,0 days 00:20:27.065000,3,420.7843519,0 days 00:05:37.844000,9644,176,5,100,FALSE,8,pos,12213.48885,0.341822367,OnTrack,-7050,-5217,484
07:31.8,0 days 00:20:27.145000,3,420.8139815,0 days 00:05:37.924000,9906,178,5,100,FALSE,8,pos,12217.51538,0.341935059,OnTrack,-7068,-5253,483
07:31.9,0 days 00:20:27.210000,3,420.8436111,0 days 00:05:37.989000,10168,180,5,100,FALSE,8,car,12220.825,0.342027686,OnTrack,-7081,-5282,482
07:32.1,0 days 00:20:27.370000,3,419.9102778,0 days 00:05:38.149000,10316,187,5,100,FALSE,8,car,12229.13611,0.342260292,OnTrack,-7112,-5358,482
07:32.1,0 days 00:20:27.385000,3,418.1769444,0 days 00:05:38.164000,10503,191,5,100,FALSE,8,pos,12229.93187,0.342282563,OnTrack,-7115,-5367,483
07:32.4,0 days 00:20:27.725000,3,416.4436111,0 days 00:05:38.504000,10690,195,5,100,FALSE,8,pos,12248.75004,0.342809232,OnTrack,-7178,-5601,482
07:32.4,0 days 00:20:27.730000,3,414.7102778,0 days 00:05:38.509000,10878,199,5,100,FALSE,8,car,12249.03611,0.342817239,OnTrack,-7178,-5604,481
07:32.7,0 days 00:20:28.065000,3,409.5602778,0 days 00:05:38.844000,10997,205,5,100,FALSE,8,pos,12268.657,0.343366374,OnTrack,-7207,-5796,482
07:32.8,0 days 00:20:28.090000,3,404.4102778,0 days 00:05:38.869000,11117,211,5,100,FALSE,8,car,12270.13611,0.34340777,OnTrack,-7208,-5810,482
07:32.9,0 days 00:20:28.250000,3,399.4769444,0 days 00:05:39.029000,11417,214,5,100,FALSE,8,car,12279.64722,0.343673961,OnTrack,-7215,-5905,482
07:33.2,0 days 00:20:28.545000,3,390.6158333,0 days 00:05:39.324000,10753,218,5,100,FALSE,8,pos,12297.8192,0.344182545,OnTrack,-7220,-6074,482
07:33.4,0 days 00:20:28.690000,3,381.7547222,0 days 00:05:39.469000,10089,223,6,100,FALSE,8,car,12306.90278,0.34443677,OnTrack,-7216,-6142,482
07:33.5,0 days 00:20:28.865000,3,377.4213889,0 days 00:05:39.644000,10299,224,6,86,FALSE,8,pos,12317.89086,0.344744296,OnTrack,-7207,-6219,482
07:33.6,0 days 00:20:28.890000,3,373.0880556,0 days 00:05:39.669000,10510,226,6,72,FALSE,8,car,12319.45833,0.344788165,OnTrack,-7205,-6230,481
07:33.8,0 days 00:20:29.125000,3,366.9655556,0 days 00:05:39.904000,10480,225,6,75,FALSE,8,pos,12334.14801,0.345199289,OnTrack,-7157,-6357,481
07:33.9,0 days 00:20:29.169000,3,360.8430556,0 days 00:05:39.948000,10450,225,6,78,FALSE,8,car,12336.89583,0.345276194,OnTrack,-7129,-6392,480
07:34.0,0 days 00:20:29.325000,3,355.3430556,0 days 00:05:40.104000,10518,225,6,83,FALSE,8,pos,12346.64691,0.3455491,OnTrack,-7012,-6527,480
07:34.1,0 days 00:20:29.409000,3,349.8430556,0 days 00:05:40.188000,10586,226,6,89,FALSE,8,car,12351.9625,0.345697869,OnTrack,-6973,-6576,479
07:34.4,0 days 00:20:29.725000,3,340.9684722,0 days 00:05:40.504000,10735,230,6,94,FALSE,8,pos,12372.55195,0.346274111,OnTrack,-6946,-6679,480
07:34.5,0 days 00:20:29.770000,3,332.0938889,0 days 00:05:40.549000,10884,235,6,100,FALSE,8,car,12375.52778,0.346357397,OnTrack,-6939,-6702,479
07:34.7,0 days 00:20:29.985000,3,325.4642593,0 days 00:05:40.764000,10944,237,6,100,FALSE,8,pos,12389.84058,0.346757973,OnTrack,-6894,-6844,479
07:34.8,0 days 00:20:30.086000,3,318.8346296,0 days 00:05:40.865000,11005,239,6,100,FALSE,8,pos,12396.62628,0.346947887,OnTrack,-6876,-6908,479
07:34.9,0 days 00:20:30.170000,3,312.205,0 days 00:05:40.949000,11066,241,6,100,FALSE,8,car,12402.30556,0.347106834,OnTrack,-6861,-6962,479
07:35.0,0 days 00:20:30.286000,3,306.3383333,0 days 00:05:41.065000,10844,242,6,66,FALSE,8,pos,12410.20168,0.347327825,OnTrack,-6842,-7038,479
07:35.2,0 days 00:20:30.506000,3,300.4716667,0 days 00:05:41.285000,10622,243,6,33,FALSE,8,pos,12425.11631,0.347745245,OnTrack,-6812,-7173,479
07:35.2,0 days 00:20:30.530000,3,294.605,0 days 00:05:41.309000,10401,244,6,0,TRUE,8,car,12426.70556,0.347789724,OnTrack,-6809,-7187,479
07:35.4,0 days 00:20:30.730000,3,286.0494444,0 days 00:05:41.509000,9796,229,6,0,TRUE,8,car,12439.42778,0.348145784,OnTrack,-6788,-7308,479
07:35.4,0 days 00:20:30.766000,3,283.4716667,0 days 00:05:41.545000,9894,214,6,0,TRUE,8,pos,12441.52298,0.348204423,OnTrack,-6785,-7329,479
07:35.6,0 days 00:20:30.890000,3,280.8938889,0 days 00:05:41.669000,9993,199,6,0,TRUE,8,car,12448.27222,0.348393316,OnTrack,-6775,-7397,478
07:35.7,0 days 00:20:30.986000,3,278.642037,0 days 00:05:41.765000,9937,190,6,0,TRUE,8,pos,12453.14254,0.348529623,OnTrack,-6769,-7448,479
07:35.8,0 days 00:20:31.146000,3,276.3901852,0 days 00:05:41.925000,9881,181,6,0,TRUE,8,pos,12460.70867,0.348741379,OnTrack,-6760,-7528,479
07:35.9,0 days 00:20:31.210000,3,274.1383333,0 days 00:05:41.989000,9825,173,5,0,TRUE,8,car,12463.65,0.348823698,OnTrack,-6757,-7558,478
07:36.1,0 days 00:20:31.370000,3,271.7383333,0 days 00:05:42.149000,9638,161,4,0,TRUE,8,car,12470.80556,0.349023963,OnTrack,-6751,-7630,478
07:36.1,0 days 00:20:31.446000,3,271.0494444,0 days 00:05:42.225000,9474,157,4,0,TRUE,8,pos,12474.04788,0.349114707,OnTrack,-6749,-7664,479
07:36.3,0 days 00:20:31.606000,3,270.3605556,0 days 00:05:42.385000,9311,153,4,0,TRUE,8,pos,12480.5789,0.349297492,OnTrack,-6746,-7731,479
07:36.3,0 days 00:20:31.610000,3,269.6716667,0 days 00:05:42.389000,9148,149,4,0,TRUE,8,car,12480.73889,0.34930197,OnTrack,-6745,-7732,479
07:36.5,0 days 00:20:31.785000,3,269.1161111,0 days 00:05:42.564000,9478,144,4,0,TRUE,8,pos,12487.57488,0.349493291,OnTrack,-6746,-7802,479
07:36.5,0 days 00:20:31.810000,3,268.5605556,0 days 00:05:42.589000,9809,140,4,0,TRUE,8,car,12488.51667,0.349519649,OnTrack,-6746,-7811,478
07:36.6,0 days 00:20:31.965000,3,267.542037,0 days 00:05:42.744000,9569,135,4,0,TRUE,8,pos,12494.1359,0.349676916,OnTrack,-6751,-7867,479
07:36.9,0 days 00:20:32.205000,3,266.5235185,0 days 00:05:42.984000,9329,130,4,0,TRUE,8,pos,12502.28864,0.349905089,OnTrack,-6774,-7939,479
07:36.9,0 days 00:20:32.250000,3,265.505,0 days 00:05:43.029000,9089,125,3,0,FALSE,8,car,12503.79444,0.349947232,OnTrack,-6781,-7950,478
07:37.1,0 days 00:20:32.385000,3,264.5383333,0 days 00:05:43.164000,8931,122,3,0,FALSE,8,pos,12508.27829,0.350072723,OnTrack,-6811,-7981,479
07:37.2,0 days 00:20:32.490000,3,263.5716667,0 days 00:05:43.269000,8773,119,3,0,TRUE,8,car,12511.72778,0.350169265,OnTrack,-6842,-8006,479
07:37.2,0 days 00:20:32.545000,3,262.9716667,0 days 00:05:43.324000,8683,118,3,0,TRUE,8,pos,12513.52052,0.350219439,OnTrack,-6857,-8021,479
07:37.3,0 days 00:20:32.650000,3,262.3716667,0 days 00:05:43.429000,8594,117,3,0,FALSE,8,car,12516.92778,0.350314799,OnTrack,-6877,-8050,478
07:37.5,0 days 00:20:32.825000,3,261.305,0 days 00:05:43.604000,8537,116,3,0,FALSE,8,pos,12522.60091,0.350473574,OnTrack,-6894,-8101,479
07:37.6,0 days 00:20:32.890000,3,260.2383333,0 days 00:05:43.669000,8480,116,3,1,FALSE,8,car,12524.66111,0.350531234,OnTrack,-6897,-8118,479
07:37.7,0 days 00:20:33.045000,3,258.8161111,0 days 00:05:43.824000,8459,113,3,15,FALSE,8,pos,12529.41361,0.350664243,OnTrack,-6898,-8171,479
07:37.9,0 days 00:20:33.210000,3,257.3938889,0 days 00:05:43.989000,8439,110,3,29,FALSE,8,car,12534.43889,0.350804887,OnTrack,-6888,-8265,478
07:37.9,0 days 00:20:33.225000,3,255.9012963,0 days 00:05:44.004000,8959,113,3,45,FALSE,8,pos,12534.90563,0.35081795,OnTrack,-6888,-8272,478
07:38.3,0 days 00:20:33.585000,3,254.4087037,0 days 00:05:44.364000,9480,116,3,62,FALSE,8,pos,12546.6119,0.351145577,OnTrack,-6876,-8341,478
07:38.4,0 days 00:20:33.730000,3,252.9161111,0 days 00:05:44.509000,10001,119,3,79,FALSE,8,car,12551.62778,0.351285957,OnTrack,-6862,-8391,477
07:38.6,0 days 00:20:33.925000,3,251.9438889,0 days 00:05:44.704000,10404,125,3,88,FALSE,8,pos,12558.71497,0.351484309,OnTrack,-6841,-8471,476
07:38.6,0 days 00:20:33.930000,3,250.9716667,0 days 00:05:44.709000,10807,131,3,97,FALSE,8,car,12558.90556,0.351489643,OnTrack,-6840,-8472,475
07:38.8,0 days 00:20:34.090000,3,249.2383333,0 days 00:05:44.869000,10807,143,3,100,FALSE,8,car,12565.26111,0.351667517,OnTrack,-6828,-8516,475
07:38.9,0 days 00:20:34.225000,3,248.1827778,0 days 00:05:45.004000,10457,148,3,100,FALSE,8,pos,12570.93878,0.35182642,OnTrack,-6807,-8570,476
07:39.0,0 days 00:20:34.290000,3,247.1272222,0 days 00:05:45.069000,10107,153,3,100,FALSE,8,car,12573.76111,0.351905409,OnTrack,-6789,-8609,476
07:39.1,0 days 00:20:34.445000,3,245.9605556,0 days 00:05:45.224000,10258,158,3,100,FALSE,8,pos,12580.70712,0.352099809,OnTrack,-6741,-8716,478
07:39.2,0 days 00:20:34.530000,3,244.7938889,0 days 00:05:45.309000,10409,163,4,100,FALSE,8,car,12584.62778,0.352209538,OnTrack,-6721,-8757,478
07:39.4,0 days 00:20:34.730000,3,243.0161111,0 days 00:05:45.509000,11160,171,4,100,FALSE,8,car,12594.12778,0.352475417,OnTrack,-6694,-8804,478
07:39.6,0 days 00:20:34.925000,3,242.3938889,0 days 00:05:45.704000,11291,173,4,100,FALSE,8,pos,12603.74263,0.352744511,OnTrack,-6657,-8859,478
07:39.7,0 days 00:20:35.005000,3,241.7716667,0 days 00:05:45.784000,11422,176,4,100,FALSE,8,pos,12607.79459,0.352857914,OnTrack,-6634,-8893,478
07:39.7,0 days 00:20:35.010000,3,241.1494444,0 days 00:05:45.789000,11554,179,4,100,FALSE,8,car,12608.05,0.352865062,OnTrack,-6632,-8895,477
07:39.9,0 days 00:20:35.245000,3,240.0994444,0 days 00:05:46.024000,11056,184,4,100,FALSE,8,pos,12620.33659,0.35320893,OnTrack,-6557,-8992,477
07:40.1,0 days 00:20:35.370000,3,239.0494444,0 days 00:05:46.149000,10559,190,4,100,FALSE,8,car,12627.05,0.35339682,OnTrack,-6513,-9042,477
